"","newid","std_lname","std_f2initial","chamber","gender","state_abb","district","party_abb","SW_politician_name","congress.gov_politician_name","icpsr_politician_id","govtrack_id","fec_candidate_id","congress.gov_terms","first_yr_in_congress","last_year_in_congress","congress_num","congress_begin_yr","congress_end_yr","icpsr_com_name","icpsr_com_id","lobbyview_com_id","maj_min","rank_within_party","senior_party_member","com_seniority","com_period_of_service","notes"
"752",70,"baucus","ma","S","M","MT",NA,"D","Baucus, Max","Senator Baucus, Max",14203,300005,"S8MT00010","Senate: 1979-2014 | House: 1975-1979",1975,2014,110,2007,2008,"Finance",336,3,1,1,11,29,2,NA
"753",70,"baucus","ma","S","M","MT",NA,"D","Baucus, Max","Senator Baucus, Max",14203,300005,"S8MT00010","Senate: 1979-2014 | House: 1975-1979",1975,2014,111,2009,2010,"Agriculture, nutrition, and forestry",305,28,1,4,0,21,2,NA
"754",70,"baucus","ma","S","M","MT",NA,"D","Baucus, Max","Senator Baucus, Max",14203,300005,"S8MT00010","Senate: 1979-2014 | House: 1975-1979",1975,2014,111,2009,2010,"Environment and public works",332,18,1,2,0,31,2,NA
"755",70,"baucus","ma","S","M","MT",NA,"D","Baucus, Max","Senator Baucus, Max",14203,300005,"S8MT00010","Senate: 1979-2014 | House: 1975-1979",1975,2014,111,2009,2010,"Finance",336,3,1,1,11,31,2,NA
"756",70,"baucus","ma","S","M","MT",NA,"D","Baucus, Max","Senator Baucus, Max",14203,300005,"S8MT00010","Senate: 1979-2014 | House: 1975-1979",1975,2014,111,2009,2010,"Taxation (joint)",503,NA,1,1,11,1,2,NA
"757",70,"baucus","ma","S","M","MT",NA,"D","Baucus, Max","Senator Baucus, Max",14203,300005,"S8MT00010","Senate: 1979-2014 | House: 1975-1979",1975,2014,112,2011,2012,"Agriculture, nutrition, and forestry",305,28,1,5,0,23,2,NA
"758",70,"baucus","ma","S","M","MT",NA,"D","Baucus, Max","Senator Baucus, Max",14203,300005,"S8MT00010","Senate: 1979-2014 | House: 1975-1979",1975,2014,112,2011,2012,"Environment and public works",332,18,1,2,0,33,2,NA
"759",70,"baucus","ma","S","M","MT",NA,"D","Baucus, Max","Senator Baucus, Max",14203,300005,"S8MT00010","Senate: 1979-2014 | House: 1975-1979",1975,2014,112,2011,2012,"Finance",336,3,1,1,11,33,2,NA
"760",70,"baucus","ma","S","M","MT",NA,"D","Baucus, Max","Senator Baucus, Max",14203,300005,"S8MT00010","Senate: 1979-2014 | House: 1975-1979",1975,2014,112,2011,2012,"Taxation (joint)",503,NA,1,1,81,3,2,NA
"761",70,"baucus","ma","S","M","MT",NA,"D","Baucus, Max","Senator Baucus, Max",14203,300005,"S8MT00010","Senate: 1979-2014 | House: 1975-1979",1975,2014,113,2013,2014,"Agriculture, nutrition, and forestry",305,28,1,4,0,25,2,"Resigned Senate to become Ambassador to China"
"762",70,"baucus","ma","S","M","MT",NA,"D","Baucus, Max","Senator Baucus, Max",14203,300005,"S8MT00010","Senate: 1979-2014 | House: 1975-1979",1975,2014,113,2013,2014,"Environment and public works",332,18,1,2,0,35,2,"Resigned Senate to become Ambassador to China"
"763",70,"baucus","ma","S","M","MT",NA,"D","Baucus, Max","Senator Baucus, Max",14203,300005,"S8MT00010","Senate: 1979-2014 | House: 1975-1979",1975,2014,113,2013,2014,"Finance",336,3,1,1,12,35,2,"Resigned Senate to become Ambassador to China"
"764",70,"baucus","ma","S","M","MT",NA,"D","Baucus, Max","Senator Baucus, Max",14203,300005,"S8MT00010","Senate: 1979-2014 | House: 1975-1979",1975,2014,113,2013,2014,"Taxation (joint)",503,NA,1,1,82,5,2,NA
"765",71,"bayh","ev","S","M","IN",NA,"D","Bayh, Evan","Senator Bayh, Evan",49901,300006,"S8IN00049","Senate: 1999-2011",1999,2011,106,1999,2000,"Banking, housing, and urban affairs",314,24,2,8,0,1,2,NA
"766",71,"bayh","ev","S","M","IN",NA,"D","Bayh, Evan","Senator Bayh, Evan",49901,300006,"S8IN00049","Senate: 1999-2011",1999,2011,106,1999,2000,"Energy and natural resources",330,11,2,8,0,1,4,NA
"767",71,"bayh","ev","S","M","IN",NA,"D","Bayh, Evan","Senator Bayh, Evan",49901,300006,"S8IN00049","Senate: 1999-2011",1999,2011,106,1999,2000,"Aging (special committee)",419,37,2,7,0,1,2,NA
"768",71,"bayh","ev","S","M","IN",NA,"D","Bayh, Evan","Senator Bayh, Evan",49901,300006,"S8IN00049","Senate: 1999-2011",1999,2011,107,2001,2002,"Banking, housing, and urban affairs",314,24,1,6,0,3,2,NA
"769",71,"bayh","ev","S","M","IN",NA,"D","Bayh, Evan","Senator Bayh, Evan",49901,300006,"S8IN00049","Senate: 1999-2011",1999,2011,107,2001,2002,"Energy and natural resources",330,11,1,8,0,3,4,NA
"770",71,"bayh","ev","S","M","IN",NA,"D","Bayh, Evan","Senator Bayh, Evan",49901,300006,"S8IN00049","Senate: 1999-2011",1999,2011,107,2001,2002,"Aging (special committee)",419,37,1,6,0,3,2,NA
"771",71,"bayh","ev","S","M","IN",NA,"D","Bayh, Evan","Senator Bayh, Evan",49901,300006,"S8IN00049","Senate: 1999-2011",1999,2011,107,2001,2002,"Intelligence (select committee)",432,34,1,7,0,1,2,NA
"772",71,"bayh","ev","S","M","IN",NA,"D","Bayh, Evan","Senator Bayh, Evan",49901,300006,"S8IN00049","Senate: 1999-2011",1999,2011,108,2003,2004,"Armed services",308,19,2,10,0,1,2,NA
"773",71,"bayh","ev","S","M","IN",NA,"D","Bayh, Evan","Senator Bayh, Evan",49901,300006,"S8IN00049","Senate: 1999-2011",1999,2011,108,2003,2004,"Banking, housing, and urban affairs",314,24,2,6,0,5,2,NA
"774",71,"bayh","ev","S","M","IN",NA,"D","Bayh, Evan","Senator Bayh, Evan",49901,300006,"S8IN00049","Senate: 1999-2011",1999,2011,108,2003,2004,"Energy and natural resources",330,11,2,8,0,5,4,NA
"775",71,"bayh","ev","S","M","IN",NA,"D","Bayh, Evan","Senator Bayh, Evan",49901,300006,"S8IN00049","Senate: 1999-2011",1999,2011,108,2003,2004,"Small business and entrepreneurship",384,40,2,8,0,1,2,NA
"776",71,"bayh","ev","S","M","IN",NA,"D","Bayh, Evan","Senator Bayh, Evan",49901,300006,"S8IN00049","Senate: 1999-2011",1999,2011,108,2003,2004,"Aging (special committee)",419,37,2,8,0,5,2,NA
"777",71,"bayh","ev","S","M","IN",NA,"D","Bayh, Evan","Senator Bayh, Evan",49901,300006,"S8IN00049","Senate: 1999-2011",1999,2011,108,2003,2004,"Intelligence (select committee)",432,34,2,6,0,3,2,NA
"778",71,"bayh","ev","S","M","IN",NA,"D","Bayh, Evan","Senator Bayh, Evan",49901,300006,"S8IN00049","Senate: 1999-2011",1999,2011,109,2005,2006,"Armed services",308,19,2,10,0,3,2,NA
"779",71,"bayh","ev","S","M","IN",NA,"D","Bayh, Evan","Senator Bayh, Evan",49901,300006,"S8IN00049","Senate: 1999-2011",1999,2011,109,2005,2006,"Banking, housing, and urban affairs",314,24,2,6,0,7,2,NA
"780",71,"bayh","ev","S","M","IN",NA,"D","Bayh, Evan","Senator Bayh, Evan",49901,300006,"S8IN00049","Senate: 1999-2011",1999,2011,109,2005,2006,"Small business and entrepreneurship",384,40,2,7,0,3,2,NA
"781",71,"bayh","ev","S","M","IN",NA,"D","Bayh, Evan","Senator Bayh, Evan",49901,300006,"S8IN00049","Senate: 1999-2011",1999,2011,109,2005,2006,"Aging (special committee)",419,37,2,6,0,7,2,NA
"782",71,"bayh","ev","S","M","IN",NA,"D","Bayh, Evan","Senator Bayh, Evan",49901,300006,"S8IN00049","Senate: 1999-2011",1999,2011,109,2005,2006,"Intelligence (select committee)",432,34,2,5,0,5,2,NA
"783",71,"bayh","ev","S","M","IN",NA,"D","Bayh, Evan","Senator Bayh, Evan",49901,300006,"S8IN00049","Senate: 1999-2011",1999,2011,110,2007,2008,"Armed services",308,19,1,9,0,5,2,NA
"784",71,"bayh","ev","S","M","IN",NA,"D","Bayh, Evan","Senator Bayh, Evan",49901,300006,"S8IN00049","Senate: 1999-2011",1999,2011,110,2007,2008,"Banking, housing, and urban affairs",314,24,1,5,0,9,2,NA
"785",71,"bayh","ev","S","M","IN",NA,"D","Bayh, Evan","Senator Bayh, Evan",49901,300006,"S8IN00049","Senate: 1999-2011",1999,2011,110,2007,2008,"Small business and entrepreneurship",384,40,1,7,0,5,2,NA
"786",71,"bayh","ev","S","M","IN",NA,"D","Bayh, Evan","Senator Bayh, Evan",49901,300006,"S8IN00049","Senate: 1999-2011",1999,2011,110,2007,2008,"Aging (special committee)",419,37,1,4,0,9,2,NA
"787",71,"bayh","ev","S","M","IN",NA,"D","Bayh, Evan","Senator Bayh, Evan",49901,300006,"S8IN00049","Senate: 1999-2011",1999,2011,110,2007,2008,"Intelligence (select committee)",432,34,1,4,0,7,2,NA
"788",71,"bayh","ev","S","M","IN",NA,"D","Bayh, Evan","Senator Bayh, Evan",49901,300006,"S8IN00049","Senate: 1999-2011",1999,2011,111,2009,2010,"Armed services",308,19,1,9,0,7,2,"Announced retirement at end of Congress"
"789",71,"bayh","ev","S","M","IN",NA,"D","Bayh, Evan","Senator Bayh, Evan",49901,300006,"S8IN00049","Senate: 1999-2011",1999,2011,111,2009,2010,"Banking, housing, and urban affairs",314,24,1,5,0,11,2,"Announced retirement at end of Congress"
"790",71,"bayh","ev","S","M","IN",NA,"D","Bayh, Evan","Senator Bayh, Evan",49901,300006,"S8IN00049","Senate: 1999-2011",1999,2011,111,2009,2010,"Energy and natural resources",330,11,1,11,0,1,5,"Announced retirement at end of Congress"
"791",71,"bayh","ev","S","M","IN",NA,"D","Bayh, Evan","Senator Bayh, Evan",49901,300006,"S8IN00049","Senate: 1999-2011",1999,2011,111,2009,2010,"Small business and entrepreneurship",384,40,1,7,0,7,2,"Announced retirement at end of Congress"
"792",71,"bayh","ev","S","M","IN",NA,"D","Bayh, Evan","Senator Bayh, Evan",49901,300006,"S8IN00049","Senate: 1999-2011",1999,2011,111,2009,2010,"Aging (special committee)",419,37,1,4,0,11,2,"Announced retirement at end of Congress"
"793",71,"bayh","ev","S","M","IN",NA,"D","Bayh, Evan","Senator Bayh, Evan",49901,300006,"S8IN00049","Senate: 1999-2011",1999,2011,111,2009,2010,"Intelligence (select committee)",432,34,1,4,0,9,2,"Announced retirement at end of Congress"
"794",72,"bean","me","H","F","IL",8,"D","Bean, Melissa L.","Representative Bean, Melissa L.",20509,400631,"H2IL08088","House: 2005-2011",2005,2011,109,2005,2006,"Financial services",113,41,2,31,0,1,2,NA
"795",72,"bean","me","H","F","IL",8,"D","Bean, Melissa L.","Representative Bean, Melissa L.",20509,400631,"H2IL08088","House: 2005-2011",2005,2011,109,2005,2006,"Small business",184,25,2,14,0,1,2,"Late appointment"
"796",72,"bean","me","H","F","IL",8,"D","Bean, Melissa L.","Representative Bean, Melissa L.",20509,400631,"H2IL08088","House: 2005-2011",2005,2011,110,2007,2008,"Financial services",113,41,1,23,0,2,2,NA
"797",72,"bean","me","H","F","IL",8,"D","Bean, Melissa L.","Representative Bean, Melissa L.",20509,400631,"H2IL08088","House: 2005-2011",2005,2011,110,2007,2008,"Small business",184,25,1,9,0,2,2,NA
"798",72,"bean","me","H","F","IL",8,"D","Bean, Melissa L.","Representative Bean, Melissa L.",20509,400631,"H2IL08088","House: 2005-2011",2005,2011,111,2009,2010,"Financial services",113,41,1,22,0,3,2,NA
"799",72,"bean","me","H","F","IL",8,"D","Bean, Melissa L.","Representative Bean, Melissa L.",20509,400631,"H2IL08088","House: 2005-2011",2005,2011,111,2009,2010,"Small business",184,25,1,9,0,3,2,NA
"800",73,"beatty","jo","H","F","OH",3,"D","Beatty, Joyce","Representative Beatty, Joyce",21352,412565,"H2OH03125","House: 2013-Present",2013,2018,113,2013,2014,"Financial services",113,41,2,28,0,1,2,NA
"801",73,"beatty","jo","H","F","OH",3,"D","Beatty, Joyce","Representative Beatty, Joyce",21352,412565,"H2OH03125","House: 2013-Present",2013,2018,114,2015,2016,"Financial services",113,41,2,24,0,2,2,NA
"802",73,"beatty","jo","H","F","OH",3,"D","Beatty, Joyce","Representative Beatty, Joyce",21352,412565,"H2OH03125","House: 2013-Present",2013,2018,115,2017,2018,"Financial services",113,41,2,21,0,3,2,NA
"803",74,"beauprez","bo","H","M","CO",7,"R","Beauprez, Bob","Representative Beauprez, Bob",20312,400020,"H2CO07063","House: 2003-2007",2003,2007,108,2003,2004,"Transportation and infrastructure",173,14,1,35,0,1,2,NA
"804",74,"beauprez","bo","H","M","CO",7,"R","Beauprez, Bob","Representative Beauprez, Bob",20312,400020,"H2CO07063","House: 2003-2007",2003,2007,108,2003,2004,"Small business",184,25,1,17,0,1,2,NA
"805",74,"beauprez","bo","H","M","CO",7,"R","Beauprez, Bob","Representative Beauprez, Bob",20312,400020,"H2CO07063","House: 2003-2007",2003,2007,108,2003,2004,"Veterans affairs",192,27,1,15,0,1,2,NA
"806",74,"beauprez","bo","H","M","CO",7,"R","Beauprez, Bob","Representative Beauprez, Bob",20312,400020,"H2CO07063","House: 2003-2007",2003,2007,109,2005,2006,"Ways and means",196,4,1,23,0,1,2,"Unsuccessful candidate for governor"
"807",75,"becerra","xa","H","M","CA",34,"D","Becerra, Xavier","Representative Becerra, Xavier",29316,400021,"H2CA30143","House: 1993-2017",1993,2017,103,1993,1994,"Education and labor",124,47,1,17,0,1,2,NA
"808",75,"becerra","xa","H","M","CA",34,"D","Becerra, Xavier","Representative Becerra, Xavier",29316,400021,"H2CA30143","House: 1993-2017",1993,2017,103,1993,1994,"Judiciary",156,10,1,21,0,1,2,NA
"809",75,"becerra","xa","H","M","CA",34,"D","Becerra, Xavier","Representative Becerra, Xavier",29316,400021,"H2CA30143","House: 1993-2017",1993,2017,103,1993,1994,"Science, space, and technology",182,52,1,23,0,1,2,NA
"810",75,"becerra","xa","H","M","CA",34,"D","Becerra, Xavier","Representative Becerra, Xavier",29316,400021,"H2CA30143","House: 1993-2017",1993,2017,104,1995,1996,"Economic and educational opportunities",124,NA,2,14,0,2,2,NA
"811",75,"becerra","xa","H","M","CA",34,"D","Becerra, Xavier","Representative Becerra, Xavier",29316,400021,"H2CA30143","House: 1993-2017",1993,2017,104,1995,1996,"Judiciary",156,10,2,12,0,2,2,"Transferred to Appropriations"
"812",75,"becerra","xa","H","M","CA",34,"D","Becerra, Xavier","Representative Becerra, Xavier",29316,400021,"H2CA30143","House: 1993-2017",1993,2017,104,1995,1996,"Small business",184,25,7,5,0,1,2,NA
"813",75,"becerra","xa","H","M","CA",34,"D","Becerra, Xavier","Representative Becerra, Xavier",29316,400021,"H2CA30143","House: 1993-2017",1993,2017,105,1997,1998,"Ways and means",196,4,2,15,0,1,2,NA
"814",75,"becerra","xa","H","M","CA",34,"D","Becerra, Xavier","Representative Becerra, Xavier",29316,400021,"H2CA30143","House: 1993-2017",1993,2017,106,1999,2000,"Ways and means",196,4,2,14,0,2,2,NA
"815",75,"becerra","xa","H","M","CA",34,"D","Becerra, Xavier","Representative Becerra, Xavier",29316,400021,"H2CA30143","House: 1993-2017",1993,2017,107,2001,2002,"Ways and means",196,4,2,14,0,3,2,NA
"816",75,"becerra","xa","H","M","CA",34,"D","Becerra, Xavier","Representative Becerra, Xavier",29316,400021,"H2CA30143","House: 1993-2017",1993,2017,108,2003,2004,"Ways and means",196,4,2,13,0,4,2,NA
"817",75,"becerra","xa","H","M","CA",34,"D","Becerra, Xavier","Representative Becerra, Xavier",29316,400021,"H2CA30143","House: 1993-2017",1993,2017,109,2005,2006,"Ways and means",196,4,2,11,0,5,2,NA
"818",75,"becerra","xa","H","M","CA",34,"D","Becerra, Xavier","Representative Becerra, Xavier",29316,400021,"H2CA30143","House: 1993-2017",1993,2017,110,2007,2008,"Budget",115,30,1,9,0,1,2,NA
"819",75,"becerra","xa","H","M","CA",34,"D","Becerra, Xavier","Representative Becerra, Xavier",29316,400021,"H2CA30143","House: 1993-2017",1993,2017,110,2007,2008,"Ways and means",196,4,1,9,0,6,2,NA
"820",75,"becerra","xa","H","M","CA",34,"D","Becerra, Xavier","Representative Becerra, Xavier",29316,400021,"H2CA30143","House: 1993-2017",1993,2017,111,2009,2010,"Budget",115,30,1,4,0,2,2,NA
"821",75,"becerra","xa","H","M","CA",34,"D","Becerra, Xavier","Representative Becerra, Xavier",29316,400021,"H2CA30143","House: 1993-2017",1993,2017,111,2009,2010,"Ways and means",196,4,1,8,0,7,2,NA
"822",75,"becerra","xa","H","M","CA",34,"D","Becerra, Xavier","Representative Becerra, Xavier",29316,400021,"H2CA30143","House: 1993-2017",1993,2017,112,2011,2012,"Ways and means",196,4,2,7,0,8,2,NA
"823",75,"becerra","xa","H","M","CA",34,"D","Becerra, Xavier","Representative Becerra, Xavier",29316,400021,"H2CA30143","House: 1993-2017",1993,2017,112,2011,2012,"Deficit reduction (joint, select)",511,NA,2,2,23,1,2,"New committee"
"824",75,"becerra","xa","H","M","CA",34,"D","Becerra, Xavier","Representative Becerra, Xavier",29316,400021,"H2CA30143","House: 1993-2017",1993,2017,113,2013,2014,"Ways and means",196,4,2,6,0,9,2,NA
"825",75,"becerra","xa","H","M","CA",34,"D","Becerra, Xavier","Representative Becerra, Xavier",29316,400021,"H2CA30143","House: 1993-2017",1993,2017,114,2015,2016,"Ways and means",196,4,2,6,0,10,2,NA
"826",75,"becerra","xa","H","M","CA",34,"D","Becerra, Xavier","Representative Becerra, Xavier",29316,400021,"H2CA30143","House: 1993-2017",1993,2017,115,2017,2018,"Ways and means",196,4,2,4,0,11,2,"Resigned to become CA Attorney General"
"827",76,"begich","ma","S","M","AK",NA,"D","Begich, Mark","Senator Begich, Mark",40900,412326,"S8AK00090","Senate: 2009-2015",2009,2015,111,2009,2010,"Armed services",308,19,1,14,0,1,2,NA
"828",76,"begich","ma","S","M","AK",NA,"D","Begich, Mark","Senator Begich, Mark",40900,412326,"S8AK00090","Senate: 2009-2015",2009,2015,111,2009,2010,"Commerce, science, and transportation",321,21,1,14,0,1,2,NA
"829",76,"begich","ma","S","M","AK",NA,"D","Begich, Mark","Senator Begich, Mark",40900,412326,"S8AK00090","Senate: 2009-2015",2009,2015,111,2009,2010,"Veterans' affairs",388,29,1,8,0,1,2,NA
"830",76,"begich","ma","S","M","AK",NA,"D","Begich, Mark","Senator Begich, Mark",40900,412326,"S8AK00090","Senate: 2009-2015",2009,2015,112,2011,2012,"Armed services",308,19,1,10,0,3,2,NA
"831",76,"begich","ma","S","M","AK",NA,"D","Begich, Mark","Senator Begich, Mark",40900,412326,"S8AK00090","Senate: 2009-2015",2009,2015,112,2011,2012,"Budget",316,36,1,11,0,1,2,NA
"832",76,"begich","ma","S","M","AK",NA,"D","Begich, Mark","Senator Begich, Mark",40900,412326,"S8AK00090","Senate: 2009-2015",2009,2015,112,2011,2012,"Commerce, science, and transportation",321,21,1,13,0,3,2,NA
"833",76,"begich","ma","S","M","AK",NA,"D","Begich, Mark","Senator Begich, Mark",40900,412326,"S8AK00090","Senate: 2009-2015",2009,2015,112,2011,2012,"Homeland security and governmental affairs",344,46,1,9,0,1,2,NA
"834",76,"begich","ma","S","M","AK",NA,"D","Begich, Mark","Senator Begich, Mark",40900,412326,"S8AK00090","Senate: 2009-2015",2009,2015,112,2011,2012,"Veterans' affairs",388,29,1,8,0,3,2,NA
"835",76,"begich","ma","S","M","AK",NA,"D","Begich, Mark","Senator Begich, Mark",40900,412326,"S8AK00090","Senate: 2009-2015",2009,2015,113,2013,2014,"Appropriations",306,32,1,1,0,1,2,NA
"836",76,"begich","ma","S","M","AK",NA,"D","Begich, Mark","Senator Begich, Mark",40900,412326,"S8AK00090","Senate: 2009-2015",2009,2015,113,2013,2014,"Commerce, science, and transportation",321,21,1,11,0,5,2,NA
"837",76,"begich","ma","S","M","AK",NA,"D","Begich, Mark","Senator Begich, Mark",40900,412326,"S8AK00090","Senate: 2009-2015",2009,2015,113,2013,2014,"Homeland security and governmental affairs",344,46,1,7,0,3,2,NA
"838",76,"begich","ma","S","M","AK",NA,"D","Begich, Mark","Senator Begich, Mark",40900,412326,"S8AK00090","Senate: 2009-2015",2009,2015,113,2013,2014,"Veterans' affairs",388,29,1,6,0,5,2,NA
"839",76,"begich","ma","S","M","AK",NA,"D","Begich, Mark","Senator Begich, Mark",40900,412326,"S8AK00090","Senate: 2009-2015",2009,2015,113,2013,2014,"Indian affairs (select committee)",435,33,1,6,0,1,2,NA
"840",77,"beilenson","an","H","M","CA",24,"D","Beilenson, Anthony C.","Representative Beilenson, Anthony C.",14405,NA,NA,"House: 1977-1997",1977,1997,103,1993,1994,"Budget",115,30,1,4,0,3,2,NA
"841",77,"beilenson","an","H","M","CA",24,"D","Beilenson, Anthony C.","Representative Beilenson, Anthony C.",14405,NA,NA,"House: 1977-1997",1977,1997,103,1993,1994,"Rules",176,20,1,3,0,8,2,NA
"842",77,"beilenson","an","H","M","CA",24,"D","Beilenson, Anthony C.","Representative Beilenson, Anthony C.",14405,NA,NA,"House: 1977-1997",1977,1997,104,1995,1996,"Rules",176,20,2,2,0,9,2,NA
"843",78,"bell","ch","H","M","TX",25,"D","Bell, Chris","Representative Bell, Chris",20354,400022,"H4TX28020","House: 2003-2005",2003,2005,108,2003,2004,"Financial services",113,41,7,2,0,1,2,NA
"844",78,"bell","ch","H","M","TX",25,"D","Bell, Chris","Representative Bell, Chris",20354,400022,"H4TX28020","House: 2003-2005",2003,2005,108,2003,2004,"International relations",134,17,2,23,0,1,2,"H1566, Resigned from International Relations Committee"
"845",78,"bell","ch","H","M","TX",25,"D","Bell, Chris","Representative Bell, Chris",20354,400022,"H4TX28020","House: 2003-2005",2003,2005,108,2003,2004,"Government reform and oversight",138,NA,2,21,0,1,2,"H222, Resigned from Government Reform and Science Committees pending appointment to Financial Services"
"846",78,"bell","ch","H","M","TX",25,"D","Bell, Chris","Representative Bell, Chris",20354,400022,"H4TX28020","House: 2003-2005",2003,2005,108,2003,2004,"Science and technology",182,48,7,1,0,1,2,"Replaced Israel; H222, Resigned from Science and Government Reform Committees pending appointment to Financial Services"
"847",79,"benishek","da","H","M","MI",1,"R","Benishek, Dan","Representative Benishek, Dan",21141,412436,"H0MI01088","House: 2011-2017",2011,2017,112,2011,2012,"Natural resources",164,49,1,14,0,1,2,NA
